author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
РосСтройИнвест;developer;https://spb.cian.ru/sale/flat/293304593/;Санкт-Петербург;sale;flat;13;18;4;95.65;21428300;Московский;м. Ленинский проспект;;Ленинский проспект;Cube
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/299137102/;Санкт-Петербург;sale;flat;3;4;4;137.8;31700000;Адмиралтейский;Измайловский проспект;2;Технологический институт;
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298863900/;Санкт-Петербург;sale;flat;10;23;4;110.4;19173068;Выборгский;дорога Ольгинская;;Парнас;Прагма city
АРИН;real_estate_agent;https://spb.cian.ru/sale/flat/299504246/;Санкт-Петербург;sale;flat;9;15;4;112.0;38200000;Приморский; Савушкина;140;Беговая;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294660969/;Санкт-Петербург;sale;flat;5;16;4;109.49;25784895;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/273738486/;Санкт-Петербург;sale;flat;2;4;4;108.5;43500000;Адмиралтейский;Конногвардейский бульвар;6;Адмиралтейская;
Самолет;developer;https://spb.cian.ru/sale/flat/298912001/;Санкт-Петербург;sale;flat;10;24;4;65.24;12731521;Невский; Славянская;;Рыбацкое;Живи! в Рыбацком
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/298531065/;Санкт-Петербург;sale;flat;3;3;4;166.0;35000000;Пушкинский; Гумилевская;13к2;Купчино;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294660491/;Санкт-Петербург;sale;flat;3;14;4;115.98;26118696;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/298686289/;Санкт-Петербург;sale;flat;24;24;4;216.0;65000000;Московский;проспект Космонавтов;63к1;Звездная;Гранд Фамилия
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/294660850/;Санкт-Петербург;sale;flat;14;16;4;105.54;27282090;Василеостровский;Гавань;;Приморская;Морская Набережная ЖК
Sever Group;real_estate_agent;https://spb.cian.ru/sale/flat/298255797/;Санкт-Петербург;sale;flat;4;4;4;117.4;20990000;Петроградский;Малая Посадская ;17;Горьковская;
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658055/;Санкт-Петербург;sale;flat;8;9;4;172.6;68633066;Петроградский;проезд Петровская коса;6к1;Крестовский остров;Петровская Доминанта
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/298283348/;Санкт-Петербург;sale;flat;3;6;4;150.0;48800000;Московский;Московский проспект;151;Электросила;
КВС;developer;https://spb.cian.ru/sale/flat/299153241/;Санкт-Петербург;sale;flat;3;4;4;99.15;20083880;Пушкинский;;;Купчино;Дубровский ЖК
АН РЕШЕНИЕ;real_estate_agent;https://spb.cian.ru/sale/flat/259267625/;Санкт-Петербург;sale;flat;17;18;4;141.1;29900000;Приморский;Стародеревенская ;33/10;Комендантский проспект;
PLEADA;representative_developer;https://spb.cian.ru/sale/flat/298198078/;Санкт-Петербург;sale;flat;9;12;4;122.0;38398500;Приморский;Белоостровская ;7;Лесная;Белый остров
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/293746976/;Санкт-Петербург;sale;flat;7;7;4;173.6;96000000;Петроградский;Каменноостровский проспект;62;Петроградская;Каменноостровская коллекция
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658094/;Санкт-Петербург;sale;flat;8;9;4;135.9;61138067;Петроградский;проезд Петровская коса;6к1;Крестовский остров;Петровская Доминанта
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/286808631/;Санкт-Петербург;sale;flat;4;8;4;157.2;75000000;Приморский;Приморский проспект;78к5;Беговая;Лахта Плаза
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658089/;Санкт-Петербург;sale;flat;7;9;4;135.1;54621680;Петроградский;проезд Петровская коса;6к1;Крестовский остров;Петровская Доминанта
М16;real_estate_agent;https://spb.cian.ru/sale/flat/289070923/;Санкт-Петербург;sale;flat;2;3;4;220.0;55000000;Курортный;Дубковское шоссе;40к1;;
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298864067/;Санкт-Петербург;sale;flat;3;23;4;128.0;21007097;Выборгский;дорога Ольгинская;;Парнас;Прагма city
Puzzle Realty;real_estate_agent;https://spb.cian.ru/sale/flat/294107190/;Санкт-Петербург;sale;flat;2;17;4;104.0;22700000;Невский;переулок Клочков;10к2;Проспект Большевиков;
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298864166/;Санкт-Петербург;sale;flat;8;23;4;104.5;18148419;Выборгский;дорога Ольгинская;;Парнас;Прагма city
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/295910369/;Санкт-Петербург;sale;flat;5;6;4;141.8;58000000;Василеостровский;2-я Васильевского острова линия;29;Василеостровская;
Самолет;developer;https://spb.cian.ru/sale/flat/298583484/;Санкт-Петербург;sale;flat;10;14;4;77.12;15619604;Невский; Славянская;;Рыбацкое;Живи! в Рыбацком
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/299042720/;Санкт-Петербург;sale;flat;18;18;4;156.9;85000000;Невский;проспект Обуховской обороны;70к4;Елизаровская;Эталон на Неве
Самолет;developer;https://spb.cian.ru/sale/flat/298422033/;Санкт-Петербург;sale;flat;14;23;4;77.1;17968855;Невский;Рыбацкое;4;Рыбацкое;Живи в Рыбацком ЖК
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/298888779/;Санкт-Петербург;sale;flat;5;6;4;110.0;75000000;Петроградский;набережная Реки Карповки;23;Петроградская;
Самолет;developer;https://spb.cian.ru/sale/flat/299261027/;Санкт-Петербург;sale;flat;23;24;4;78.97;15258868;Невский; Славянская;;Рыбацкое;Живи! в Рыбацком
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/298743732/;Санкт-Петербург;sale;flat;6;6;4;133.0;94000000;Центральный;Малая Конюшенная ;5;Гостиный двор;
Росстройинвест;developer;https://spb.cian.ru/sale/flat/299508148/;Санкт-Петербург;sale;flat;14;23;4;113.23;34262119;Калининский;Финляндский;;Выборгская;Беларт ЖК
Мир Квартир PREMIUM;real_estate_agent;https://spb.cian.ru/sale/flat/295910416/;Санкт-Петербург;sale;flat;2;9;4;179.4;110000000;Петроградский;Кемская ;1;Крестовский остров;
Master-Group Real Estate;representative_developer;https://spb.cian.ru/sale/flat/298202371/;Санкт-Петербург;sale;flat;4;7;4;125.15;51679240;Петроградский;набережная Адмирала Лазарева;14;Чкаловская;Классика. Дом для Души
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/296366690/;Санкт-Петербург;sale;flat;9;14;4;120.6;39000000;Московский;Смоленская ;13;Фрунзенская;Галант
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658048/;Санкт-Петербург;sale;flat;7;9;4;171.4;66897627;Петроградский;проезд Петровская коса;6к1;Крестовский остров;Петровская Доминанта
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/292036474/;Санкт-Петербург;sale;flat;14;14;4;207.0;64900000;Красногвардейский;Перевозный переулок;4;Новочеркасская;Новый город
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298658005/;Санкт-Петербург;sale;flat;4;7;4;140.3;55519771;Петроградский;проезд Петровская коса;6к1;Крестовский остров;Петровская Доминанта
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/295331345/;Санкт-Петербург;sale;flat;1;9;4;110.0;14500000;Красносельский; Маршала Захарова;18к2;Ленинский проспект;
